"333525",""
"333526","33604"
"333527","39405"
"333528","37119"
"333530",""
"333531",""
"333535","19299"
"333536","31791"
"333539","24181"
"333541","33213"
"333542","25457"
"333543","6440"
"333544","42147"
"333546","27349"
"333548","35033"
"333551","41360"
"333552","3496"
"333554","11464"
"333555",""
"333556","13018"
"333560","39405"
"333564","274"
"333565","17438"
"333567","3201"
"333569","191"
"333570","341"
"333574","11449"
"333576","25746"
"333577",""
"333578","39405"
"333580","31791"
"333581","6434"
"333583","29515"
"333585","1831"
"333586","41545"
"333588","29515"
"333591","33604"
"333592","39259"
"333594",""
"333597","8446"
"333599","40948"
"333604","23153"
"333605","40347"
"333607","2282296"
"333608","1808"
"333609","41422"
"333611","2386199"
"333614","3241"
"333615",""
"333621","17160"
"333624","28258"
"333628","41891"
"333631","6760"
"333637","29515"
"333638","38426"
"333639","745"
"333640","40948"
"333642","41422"
"333643","28169"
"333644","33604"
"333645","26396"
"333646","15541"
"333647","38883"
"333648","38807"
"333652","23191"
"333653","12030"
"333654","39709"
"333657","56"
"333658","40076"
"333659","33604"
"333663","41360"
"333666","10585"
"333668","20007"
"333671","22656"
"333672","40948"
"333673","31791"
"333674","41422"
"333675","29515"
"333677","33604"
"333678","2385"
"333679","2572740"
"333680","3241"
"333683","27417"
"333684","48310"
"333685","9784"
"333686","1695"
"333691","1695"
"333692","1695"
"333694","2385"
"333695","37771"
"333696","1898"
"333697","1695"
"333699","33604"
"333700","16511"
"333702","24181"
"333704","13018"
"333713","26783"
"333714","11917"
"333715","10661"
"333716","41891"
"333718","15667"
"333719","11917"
"333720","13570"
"333723","36975"
"333724","13018"
"333727","21028"
"333728","6461"
"333732","38426"
"333734","13018"
"333739","1695"
"333741","42389"
"333743","3187"
"333744","36472"
"333745","15541"
"333746","22656"
"333748","30068"
"333749","15409"
"333751",""
"333752","4725"
"333753","41291"
"333754","38254"
"333755","18901"
"333756","8954"
"333757","22656"
"333758","15068"
"333759","6309"
"333760","29515"
"333761","23815"
"333764","7512"
"333768","6691"
"333770","20382"
"333772","26095"
"333774","15459"
"333781","13118"
"333782","38940"
"333786","12950"
"333787","34088"
"333788","6491"
"333790","16526"
"333791","23420"
"333792","10585"
"333795","15459"
"333797","38375"
"333800","12950"
"333801","13466"
"333802","20227"
"333803","279"
"333805","21028"
"333806","40342"
"333807","38375"
"333809","6309"
"333810","15459"
"333814","34088"
"333816","18747"
"333817","39339"
"333820","34088"
"333821","17832"
"333823","40282"
"333826","23420"
"333827","40214"
"333830","34088"
"333832","32043"
"333834","25746"
"333836","15541"
"333837","34088"
"333840","22656"
"333842","15416"
"333843","15108"
"333844","33914"
"333846","26457"
"333848","6491"
"333849",""
"333852","6651"
"333854","3686"
"333857","24995"
"333859","42428"
"333860","37507"
"333861","15394"
"333862","41345"
"333863","19746"
"333866","12950"
"333867","21336"
"333868","417292"
"333869","10771"
"333870","1695"
"333874","5802"
"333877","191"
"333878","23354"
"333880","12458"
"333881","40260"
"333883","1695"
"333884","745"
"333887","15416"
"333888","6438"
"333891","33006"
"333892","1391"
"333893","28169"
"333895","7890"
"333896","20838"
"333897","1695"
"333898","12458"
"333901","33006"
"333902","33987"
"333903","28582"
"333904","34088"
"333906","21037"
"333908","4490"
"333909","1695"
"333910","36472"
"333912","18771"
"333913",""
"333914",""
"333915","8709"
"333916","24995"
"333919","620"
"333924",""
"333929","7890"
"333930","10661"
"333931","19299"
"333934","33987"
"333935","18471"
"333936","34088"
"333937","1737"
"333938","41345"
"333939","21037"
"333944","41591"
"333945","22704"
"333947","42431"
"333949",""
"333951","34088"
"333955","21028"
"333956","6482"
"333958","37643"
"333959","17832"
"333961","24908"
"333962","39461"
"333964","14089"
"333966","24874"
"333967","24995"
"333968","38206"
"333969","41475"
"333971","15541"
"333972","33686"
"333973","26516"
"333974","24995"
"333975","9021"
"333978","42439"
"333979","22656"
"333980","33036"
"333981","41475"
"333983","37710"
"333984","6399"
"333985","30934"
"333987","13913"
"333988","33006"
"333996","17187"
"333998","32632"
"334000","37929"
"334002","1862"
"334003","29702"
"334005","21037"
"334006","35364"
"334012","3043"
"334013","38851"
"334014","38207"
"334015",""
"334016","21047"
"334017","1575281"
"334018","2138"
"334020","28956"
"334021",""
"334022","24908"
"334023","56"
"334024","35364"
"334026","1695"
"334027","40136"
"334029","18747"
"334032","36902"
"334033","33604"
"334034",""
"334035","2147"
"334036","39709"
"334039","1"
"334040","11452"
"334041","16035"
"334043","25746"
"334044",""
"334045","35364"
"334046","45"
"334047","34088"
"334048","17523"
"334049","39643"
"334051","1695"
"334052","41591"
"334053","34088"
"334054","572"
"334055","5823"
"334056","28169"
"334058","15459"
"334060","12950"
"334061","2147"
"334062","41345"
"334063","1575281"
"334064","18393"
"334065","24908"
"334067","20860"
"334069","40007"
"334070","42439"
"334071","30913"
"334073","21712"
"334074","2974"
"334075","12950"
"334076","26564"
"334078","4591"
"334079","26042"
"334081","18471"
"334082","41338"
"334084","31505"
"334086","475"
"334087","29493"
"334089","28912"
"334090","38851"
"334091","3978"
"334092","35116"
"334093","15541"
"334094","33599"
"334096","2974"
"334097","13913"
"334098","1660"
"334099","3458"
"334100",""
"334101","29021"
"334104",""
"334105","9345"
"334106","35116"
"334107","8531"
"334109","41591"
"334110","20860"
"334113","26859"
"334115","3043"
"334118","3320"
"334120","15459"
"334122","41165"
"334124","11765"
"334125","22073"
"334126","26160"
"334127","1559"
"334128","5055"
"334129","7583"
"334130","13144"
"334132",""
"334133","3043"
"334134","11917"
"334136","21047"
"334139","13087"
"334140","33604"
"334142","34088"
"334143","18660"
"334145","17172"
"334146","38375"
"334147","32826"
"334150",""
"334151","11249"
"334152","13913"
"334153",""
"334154","34707"
"334155","28912"
"334157","37568"
"334160","41557"
"334161","1228"
"334164",""
"334166","39353"
"334168","30698"
"334169","35806"
"334170","15541"
"334172","23893"
"334173","38375"
"334175","33987"
"334176","34088"
"334177","13005"
"334178","52175"
"334182","13154"
"334184","8360"
"334187","39298"
"334188","3458"
"334191",""
"334192","29746"
"334193","8360"
"334194","3043"
"334195","22656"
"334196","1228"
"334197","7583"
"334198","41591"
"334199","14048"
"334200","36093"
"334202","21047"
"334205","32632"
"334206","16035"
"334208","56"
"334209","5290"
"334210","40322"
"334211","4244"
"334216","42466"
"334217","31624"
"334219","3043"
"334221","33116"
"334224","33433"
"334225","38317"
"334226","32641"
"334229","36388"
"334235","430254"
"334237","1358"
"334239",""
"334240","29511"
"334241","29746"
"334242","12226"
"334245","20860"
"334246","39353"
"334248","42471"
"334249","7094"
"334250","11917"
"334251","36305"
"334252","39057"
"334254","31136"
"334255","42473"
"334258","1228"
"334262","16005"
"334263","18660"
"334265",""
"334266","42475"
"334267","14606"
"334271","19307"
"334273","15625"
"334275","30698"
"334276","39431"
"334278","18770"
"334281","40011"
"334284","18771"
"334285",""
"334287","3458"
"334288","23339"
"334289","34644"
"334290","32632"
"334291","23633"
"334295","32116"
"334300","23907"
"334303","31624"
"334306","2029"
"334307","15459"
"334309",""
"334310","39431"
"334311","29253"
"334313","23234"
"334315","20860"
"334318","38375"
"334320","33604"
"334321","1816"
"334322","12725"
"334323",""
"334324","5171"
"334327","4779"
"334329","12725"
"334330","33987"
"334331","2191"
"334332","5963"
"334333","13913"
"334335","1358"
"334337","7565"
"334338","23249"
"334339","10661"
"334343","2889"
"334346","2926"
"334348","5728"
"334349","39431"
"334350","38207"
"334352","33604"
"334353","9774"
"334355","13018"
"334357","27439"
"334358","34088"
"334361","15541"
"334363","18836"
"334364","13279"
"334365","3333"
"334369","41360"
"334372","16177"
"334374","34509"
"334375",""
"334378","33724"
"334379","41345"
"334380","445087"
"334381","24867"
"334384","23191"
"334385","18017"
"334386","15467"
"334389","16177"
"334392","10755"
"334393","18853"
"334394","4893"
"334395","23234"
"334396","13279"
"334398","39431"
"334399","22169"
"334400","2998"
"334403","5963"
"334405","45"
"334406","39360"
"334409","3496"
"334410","3043"
"334412","20860"
"334413","33604"
"334416","15541"
"334417","32632"
"334420","28974"
"334422",""
"334423","7211"
"334424","19937"
"334427","1790"
"334430","12845"
"334432","41165"
"334433","4898"
"334434","1554"
"334435","18747"
"334436","32632"
"334437","9021"
"334438","42198"
"334441","13279"
"334442","20382"
"334443","21925"
"334444","3333"
"334445","11765"
"334446","10174"
"334448","6920"
"334449","15310"
"334450","38966"
"334451","22656"
"334453","31136"
"334454","40007"
"334455","41457"
"334456","13279"
"334457","23805"
"334458","15541"
"334459","32037"
"334460","382264"
"334461","3043"
"334462","4279"
"334463","3827"
"334464","34088"
"334465","34806"
"334467","41457"
"334468","6920"
"334469","6910"
"334470","12711"
"334476","20860"
"334477","34768"
"334478","5171"
"334480","22564"
"334482","9530"
"334483","32232"
"334484","13005"
"334487",""
"334491","42448"
"334492","25737"
"334494","9021"
"334495","445087"
"334497","19020"
"334498","3827"
"334499","32582"
"334501","41301"
"334507","20507"
"334508","27727"
"334513","31624"
"334517","27349"
"334521","38207"
"334522","20860"
"334523","9254"
"334526","27314"
"334528","13913"
"334529","2138"
"334531","42198"
"334533","9034"
"334536","12725"
"334538","6782"
"334539","413049"
"334540","21849"
"334542","16829"
"334544",""
"334546","16391"
"334548","9530"
"334549","33604"
"334550","1409"
"334553","16391"
"334554","28736"
"334556","6920"
"334557","30068"
"334558","9034"
"334560","1925"
"334561","3201"
"334562","22704"
"334564","34088"
"334568",""
"334569","20601"
"334570","6920"
"334572","9021"
"334574",""
"334575","22448"
"334576","18902"
"334577","19183"
"334580","26061"
"334581","40976"
"334583","3827"
"334585","1975"
"334586","71"
"334588","32632"
"334589","41039"
"334591","39431"
"334592",""
"334593","33604"
"334594","2797"
"334595","22656"
"334598","18146"
"334600","6148"
"334601","19582"
"334605","27097"
"334607","8091"
"334608","23907"
"334609","17871"
"334610","35116"
"334611","31641"
"334612","39345"
"334613","19479"
"334615","40347"
"334618","40067"
"334619","28974"
"334621","5678"
"334623","10861"
"334624","42506"
"334627","10897"
"334629","19090"
"334632","2819"
"334636","17871"
"334637","34509"
"334638","38375"
"334640","18102"
"334641","13495"
"334642",""
"334644","41301"
"334645","38940"
"334646","4083"
"334648","13087"
"334649","42198"
"334652","5186"
"334656","42512"
"334657","33604"
"334659","9731"
"334660","13087"
"334661","41165"
"334663","27727"
"334666","1575281"
"334667","7625"
"334670","34088"
"334672","5186"
"334675","13118"
"334676","39742"
"334677","40714"
"334678","16316"
"334679","945"
"334680","3043"
"334681","16430"
"334682","39431"
"334683","42467"
"334684","38940"
"334687","7890"
"334688","17787"
"334689","34088"
"334690","39138"
"334693","10356"
"334694","91"
"334695","4737"
"334696","40650"
"334699","41545"
"334700","25222"
"334701",""
"334703","7705"
"334704","17"
"334707","18722"
"334710","22656"
"334711","11917"
"334712","12234"
"334714","39742"
"334715","3043"
"334716","17"
"334717","462"
"334718","41591"
"334719","20507"
"334720","8513"
"334721",""
"334726","4886"
"334727","40783"
"334728","13143"
"334730","15459"
"334731","5208"
"334732","36902"
"334735","25315"
"334736","22448"
"334737","35182"
"334738","28736"
"334739","32632"
"334742",""
"334743","39431"
"334744","34009"
"334750",""
"334751","15459"
"334752","5987"
"334755","33732"
"334756","987"
"334757","39086"
"334759","27423"
"334761","39431"
"334763","1976"
"334764","4727"
"334766","1902010"
"334767","29253"
"334768","36243"
"334769","25082"
"334771","1019"
"334772","1288"
"334773","1902010"
"334775","5696608"
"334777","7526"
"334778","1288"
"334781","11828"
"334783","32240"
"334784","13018"
"334785","30827"
"334787","42538"
"334789","12711"
"334790","15366"
"334792","13913"
"334793","2199"
"334794","10771"
"334797","945"
"334798","315650"
"334800","40067"
"334801","238"
"334802","7888"
"334805","42540"
"334808","42439"
"334809","41111"
"334811","5987"
"334814","5696608"
"334815","22656"
"334817","36305"
"334819","5987"
"334820","1635"
"334821","21239"
"334822","12579"
"334823","42434"
"334825","42541"
"334826","2988"
"334828","28516"
"334829","27074"
"334840","33732"
"334843","7888"
"334855","2199"
"334858","40405"
"334859","40650"
"334863","42524"
"334864","19707"
"334866","34509"
"334867","19307"
"334868","14148"
"334869","24181"
"334870","18747"
"334872","39368"
"334873","9530"
"334874","16457"
"334876","10661"
"334877","7488"
"334883","12151"
"334885","3241"
"334886","27899"
"334887","25502"
"334888","30827"
"334889","19307"
"334890","1736623"
"334891","16457"
"334893","9530"
"334894","5987"
"334898","8528"
"334903","6488"
"334904","16457"
"334908","40764"
"334909","1245"
"334911","10405"
"334912","16457"
"334915","33213"
"334917","2199"
"334920","22437"
"334921",""
"334925","3043"
"334926","267"
"334929","20860"
"334931","40668"
"334932","1320510"
"334936","16526"
"334937","1565"
"334938","42559"
"334941","267"
"334942","1565"
"334944","12711"
"334946","34329"
"334953","1447"
"334954",""
"334955","18071"
"334957","32632"
"334958","30827"
"334961","2282296"
"334962","40725"
"334964","1565"
"334966","20860"
"334967","42518"
"334969","1306"
"334972","9908"
"334973","18180"
"334974","18071"
"334975","9106"
"334979","10771"
"334980","16204"
"334982","31240"
"334984","24181"
"334985","33732"
"334986","45"
"334990","5190"
"334991","13279"
"334997","32632"
"334999","21348"
"335000","13531"
"335001","1862"
"335002","18071"
"335004","10771"
"335006","22425"
"335010","2536"
"335012","987"
"335014","14947"
"335015","7625"
"335022","33857"
"335024","40322"
"335025","9394"
"335027","2495576"
"335029","30827"
"335033","13320"
"335034","38940"
"335035","30492"
"335037","26977"
"335038","13118"
"335040","30827"
"335041","20860"
"335043","29"
"335044","1491"
"335047","15401"
"335048","6782"
"335050","13320"
"335051","31345"
"335053","27870"
"335054","25222"
"335055","34514"
"335058","40848"
"335059","24181"
"335060","9394"
"335062","6742"
"335064","4425"
"335065","5473"
"335066","27314"
"335068","10396"
"335069","1666"
"335074","769"
"335076","36706"
"335077",""
"335079","33727"
"335081","3051"
"335082","4725"
"335089","10661"
"335090",""
"335091","506"
"335093","92"
"335097","16587"
"335105","10661"
"335106","33006"
"335107","24898"
"335110","25502"
"335111","34183"
"335112","5800"
"335114","30827"
"335117","7824"
"335119","255"
"335121","7824"
"335122","21501"
"335123","31641"
"335126","8155"
"335127","1337"
"335128","9908"
"335132","42586"
"335134","3295"
"335136","2174"
"335140","8709"
"335143","12950"
"335145","4893"
"335148",""
"335149","33213"
"335152","27653"
"335153","19405"
"335154","6782"
"335159","42590"
"335162","2174"
"335164","41898"
"335165","19299"
"335167","10755"
"335168","38522"
"335171","33006"
"335172","10012"
"335176","20860"
"335177","1702"
"335179","6807"
"335180","41690"
"335182","288629"
"335184","39161"
"335187","4059"
"335191","42595"
"335194","20962"
"335201","42583"
"335202","30492"
"335204","8155"
"335208","1975"
"335212","39413"
"335213","4853"
"335215","10661"
"335216","21807"
"335217","42518"
"335218","23283"
"335219","39339"
"335221","40310"
"335222","4083"
"335223",""
"335224",""
"335234","11765"
"335235","4872"
"335236","13376"
"335237","25507"
"335239","1965"
"335241","42600"
"335242","25098"
"335245",""
"335246","30587"
"335247","29909"
"335248","13376"
"335249","42552"
"335252","2536"
"335253","25507"
"335254","24181"
"335255","6782"
"335257","2921654"
"335259","7634"
"335261","20444"
"335262","24181"
"335263","1288"
"335269","2282296"
"335275","24181"
"335281","42518"
"335283","20654"
"335285","10397"
"335287","18575"
"335288","37379"
"335289","36565"
"335290","1398981"
"335292","3540161"
"335294","810"
"335295","24730"
"335296","37344"
"335297","26387"
"335298",""
"335299","42037"
"335301","30861"
"335303","42518"
"335304","42448"
"335306","2636656"
"335307","23249"
"335308","42589"
"335309",""
"335312","21279"
"335313","5619"
"335314","42439"
"335316","42518"
"335318","810"
"335319","533"
"335321","6944"
"335322","5801"
"335323","42188"
"335324","9530"
"335325","18575"
"335327",""
"335328","22404"
"335329","29638"
"335331","4872"
"335332","32632"
"335333","16391"
"335334","2123"
"335335","23657"
"335336","9530"
"335338","6146"
"335339","6782"
"335344","3333"
"335346","8155"
"335347","27439"
"335349","8946"
"335350","19276"
"335351","42608"
"335352","14768"
"335353","10861"
"335355","42260"
"335356","1976"
"335357","42609"
"335358","42610"
"335359","11907"
"335361","37379"
"335362","21691"
"335363","1296"
"335365","247"
"335366","23354"
"335367","27439"
"335368","18174"
"335370","19100"
"335372","5963"
"335373","39808"
"335375","41165"
"335376","9530"
"335377","15682"
"335379","5190"
"335380","24181"
"335383","3776"
"335385","37771"
"335386","32484"
"335389","23249"
"335390","1398981"
"335391","7047"
"335392","39975"
"335393","42568"
"335394","20860"
"335396","24181"
"335397","41983"
"335398","3333"
"335400","42188"
"335401","42092"
"335402","29043"
"335403","3776"
"335404","30354"
"335405","1398981"
"335410","8220"
"335411","32632"
"335414","13430"
"335415","9034"
"335416","1432"
"335417","13005"
"335418","19403"
"335421","42434"
"335422","1737"
"335423","261724"
"335424","39292"
"335425","9530"
"335426","30827"
"335429","42434"
"335430","30827"
"335431","14033"
"335432","11771"
"335434","1865"
"335438","4893"
"335440",""
"335441","37771"
"335442","42037"
"335443","39446"
"335444","27349"
"335446","22437"
"335447","4086"
"335449","34509"
"335452","14964"
"335453","333860"
"335454","33185"
"335456","40723"
"335458","19013"
"335459","13279"
"335461","31172"
"335463","10088"
"335464","5169"
"335465","25507"
"335467","19036"
"335468","42434"
"335470",""
"335475","19314"
"335476","45163"
"335477",""
"335478","3853"
"335479","35182"
"335482","1249"
"335483","22656"
"335484","24618"
"335485","13913"
"335486","2147"
"335489","42083"
"335490","26396"
"335492","19314"
"335493","12895"
"335495",""
"335496","35273"
"335500","18071"
"335501","13913"
"335502","13279"
"335503","35182"
"335506","40723"
"335507","37771"
"335510","24181"
"335511","31038"
"335512","23657"
"335513","33006"
"335515","45163"
"335518","35273"
"335519","33006"
"335522","18017"
"335523","27020"
"335527","40650"
"335528","10387"
"335529","202280"
"335536","41457"
"335537","22656"
"335541","24126"
"335542","34509"
"335545","27414"
"335547","24618"
"335549","40786"
"335550","25920"
"335551","14007"
"335553","30827"
"335554","8815"
"335555","35273"
"335556","810"
"335557","29638"
"335559","41422"
"335561","31038"
"335563","41457"
"335564","149"
"335565","42448"
"335568","31624"
"335569","36305"
"335571","21958"
"335572","36565"
"335573","25956"
"335576","24618"
"335580","34502"
"335584","42434"
"335589","31828"
"335590","41021"
"335591","16430"
"335592","3046"
"335593","5324"
"335596","42092"
"335603","29445"
"335606","6560"
"335608","14860"
"335609","29445"
"335610","45163"
"335611","6482"
"335612","39856"
"335613","42434"
"335615","42092"
"335616","36656"
"335617","27414"
"335619","10333"
"335623","8220"
"335625","1737"
"335626","42559"
"335627","33165"
"335629","3193"
"335630","17560"
"335631","2199"
"335632","29445"
"335633","12281"
"335634","25339"
"335635","10333"
"335638","16007"
"335640","27907"
"335641","10661"
"335642","13895"
"335643","26787"
"335644","27708"
"335646","41039"
"335647","6180"
"335650","25956"
"335651","40867"
"335652","29638"
"335653","1398981"
"335655","11758"
"335662","11694"
"335668","39992"
"335669","17174"
"335671","3043"
"335673","9611"
"335674","33165"
"335675","29043"
"335676","4632"
"335678","10661"
"335681","42240"
"335684",""
"335685","12030"
"335686","36093"
"335687","35116"
"335689","33165"
"335692","22364"
"335693","41983"
"335694","40405"
"335696",""
"335697","41983"
"335698","12866"
"335700","6438"
"335701","11388"
"335702","1600"
"335703","10861"
"335704","611"
"335706","1747"
"335708","33165"
"335712","42642"
"335714","21196"
"335717","40948"
"335723","34329"
"335724","25149"
"335725","60"
"335728","40346"
"335730","8220"
"335733","32892"
"335734","33114"
"335735","35490"
"335737","13895"
"335739","16609"
"335740","73025"
"335741","42636"
"335743","32203"
"335746","14065"
"335748","936"
"335751","2199"
"335752","39975"
"335754","1447"
"335755","33897"
"335757","33165"
"335758","29053"
"335762","8643"
"335763","35197"
"335765","33114"
"335767","770"
"335769","33114"
"335771","17034"
"335772","33264"
"335773","17194"
"335776","37119"
"335777","33114"
"335778","42345"
"335779","33226"
"335780","41483"
"335785","13005"
"335786","9034"
"335787","37011"
"335788","3425"
"335789","42092"
"335790","10893"
"335791","39975"
"335793","10893"
"335794","42083"
"335795","2199"
"335796","10312"
"335798","14606"
"335801","8643"
"335804","11388"
"335806","337"
"335809","20654"
"335810","27805"
"335811","31778"
"335813","1358"
"335814","29445"
"335815","8091"
"335818","20761"
"335819","16076"
"335820","39461"
"335821","1965"
"335822","32943"
"335824","13995"
"335825","422277"
"335826","22656"
"335827","20761"
"335828","31778"
"335829","10861"
"335830","1965"
"335832",""
"335836","18154"
"335837","1057"
"335842","26300"
"335843","27020"
"335844","40067"
"335845","39420"
"335850","11828"
"335851","29555"
"335852","32632"
"335853","234"
"335854","9476"
"335856","41214"
"335858","9476"
"335859","33213"
"335860","34509"
"335862","27009"
"335864","42092"
"335865","8709"
"335866","33686"
"335867","27009"
"335868","17131"
"335869","6782"
"335870","25222"
"335871","13995"
"335874",""
"335875","1965"
"335877","27009"
"335878","41214"
"335880","42448"
"335881","4893"
"335882",""
"335884","41884"
"335887","2653"
"335892","12725"
"335893","20654"
"335894","21353"
"335895","615"
"335897","37946"
"335899","13118"
"335900","14033"
"335901","2541"
"335903","26160"
"335904","35136"
"335905","4111"
"335906","7883"
"335907","18853"
"335908","15031"
"335909","27020"
"335911","36365"
"335912","1965"
"335913","20860"
"335915","14930"
"335916","1057"
"335917","13118"
"335918","10661"
"335921","4279"
"335922","20840"
"335923",""
"335925","34819"
"335926","36590"
"335929","41232"
"335931","68230"
"335935","2908"
"335936","7526"
"335938","28835"
"335939","29445"
"335940","13552"
"335941","2567"
"335942","4111"
"335943","29638"
"335944","42082"
"335947","16316"
"335948","31038"
"335949","13118"
"335950","5987"
"335954","6694"
"335958","14388"
"335960","3415"
"335961","12579"
"335964","20860"
"335967","31615"
"335968","38796"
"335969","42029"
"335972","34509"
"335975","13005"
"335976","37946"
"335977","40620"
"335979","36457"
"335981","38438"
"335982","31624"
"335983","1369"
"335984","14388"
"335986","51292"
"335988","1433"
"335991","2012"
"335993","20654"
"335994","23283"
"335995","2652"
"335997","14031"
"335998","12725"
"335999","14388"
"336000","10651"
"336001","4279"
"336002","29376"
"336003","10585"
"336005","8091"
"336006","10088"
"336007","51292"
"336008","13279"
"336010","4928"
"336011","42092"
"336014","30461"
"336015","34819"
"336016","39057"
"336017","4115"
"336019","30470"
"336020","31615"
"336021","2636656"
"336022","40618"
"336025",""
"336026","14388"
"336029","12725"
"336030","1677"
"336031","3576"
"336032","10651"
"336033",""
"336036","20860"
"336040","25222"
"336041","4321"
"336043","3569"
"336046","42092"
"336047",""
"336048","8482"
"336050","24222"
"336053","25050"
"336054","39057"
"336055","21239"
"336056","40007"
"336058","36103"
"336059","14388"
"336060","39430"
"336061","17172"
"336062","42689"
"336063","10585"
"336064","17034"
"336066","21239"
"336068","20860"
"336069","42092"
"336070","10771"
"336072","14388"
"336075","34819"
"336076","60"
"336079","10808"
"336080","40618"
"336082","41754"
"336084","25920"
"336087","30827"
"336089",""
"336090","35978"
"336091","14388"
"336092","18382"
"336093","19403"
"336095","30827"
"336098","13990"
"336101","41754"
"336103","6688"
"336105","40480"
"336109","28835"
"336112","33252"
"336114","10771"
"336115","28776"
"336116","4958"
"336119","39851"
"336121","20654"
"336122","42431"
"336126","38458"
"336131","39420"
"336132","42082"
"336135","18405"
"336136","31641"
"336139","1269037"
"336140","26453"
"336142","34502"
"336143","4556"
"336145","18623"
"336146","42631"
"336147","17801"
"336149","1323"
"336152","20860"
"336153","23072"
"336154","8155"
"336155","33914"
"336156","714"
"336159","28776"
"336160","3542"
"336163","41410"
"336164","1288"
"336165","4727"
"336166","12950"
"336167","813"
"336171","10897"
"336174","2766176"
"336175","8161"
"336177","42706"
"336178","11908"
"336182","242241"
"336183","1958"
"336186","3542"
"336187","4893"
"336188","60"
"336189","813"
"336191","4115"
"336192","23935"
"336194","32632"
"336201","36902"
"336206","21952"
"336208","31520"
"336214","23934"
"336215","40650"
"336216","20840"
"336219","34502"
"336220","18529"
"336228","5640"
"336229","40916"
"336230","5640"
"336231","5640"
"336232","5640"
"336234","5640"
"336236","36902"
"336237","41410"
"336238","5302"
"336239","39975"
"336241","26157"
"336242","18202"
"336244","5445"
"336245","5302"
"336247","18202"
"336249","23354"
"336253","8087"
"336254","3542"
"336257","26157"
"336258","23818"
"336259","8087"
"336261","2321"
"336262","428190"
"336264","27461"
"336266","23818"
"336267","28832"
"336269","20526"
"336271","3827"
"336272","6744"
"336273","40650"
"336274","25305"
"336276",""
"336278","23354"
"336279",""
"336280",""
"336282","36902"
"336283","23818"
"336284","38019"
"336285",""
"336286","6744"
"336291","20654"
"336292",""
"336293","19892"
"336295",""
"336296","38803"
"336301","32943"
"336302","863"
"336304","39975"
"336305","20654"
"336306","40650"
"336308","4883"
"336310",""
"336312","3827"
"336314","6335"
"336315","39532"
"336317","8946"
"336319","42029"
"336322","13293"
"336323","14860"
"336324","21133"
"336325","28832"
"336328","1390354"
"336330","9530"
"336334",""
"336337",""
"336339","17389"
"336342","21133"
"336343","29515"
"336346","42276"
"336353","19371"
"336359","31444"
"336361","25416"
"336362","11559"
"336364","19371"
"336366","29515"
"336368","26624"
"336369","29515"
"336371","17389"
"336372","242"
"336374","6440"
"336376","40220"
"336377","757"
"336378","11388"
"336379","15187"
"336382",""
"336384","27727"
"336385","430254"
"336386","37020"
"336388","19371"
"336392","36902"
"336393","2572740"
"336396","22656"
"336398","1428"
"336399","5445"
"336402","12170"
"336403",""
"336404","30568"
"336406",""
"336407",""
"336408","11397"
"336409","27727"
"336410","6309"
"336417","42108"
"336418","29519"
"336419","4916"
"336420","37311"
"336421","6309"
"336426","42108"
"336428","12702"
"336429","5274"
"336431",""
"336433","22656"
"336434","41291"
"336435","24443"
"336436","27727"
"336438","5274"
"336443","5599"
"336449","5274"
"336454","36986"
"336455","20860"
"336456","2583"
"336458","9236"
"336460","6440"
"336461","36457"
"336462","33358"
"336463","5246"
"336465","5274"
"336467","23283"
"336468","29746"
"336469","3333"
"336471","28494"
"336474","42108"
"336476","2309"
"336478","5274"
"336480","20417"
"336481",""
"336482","5463"
"336483","36218"
"336484","29445"
"336488","13397"
"336489","39068"
"336490","34644"
"336492","1968"
"336494","31993"
"336497","37771"
"336499","38222"
"336504","33358"
"336507","12320"
"336510","42388"
"336513","18771"
"336514","6440"
"336516","39068"
"336518","23704"
"336519","29515"
"336520","24181"
"336521","41609"
"336524","42737"
"336525","42751"
"336527","42371"
"336528","6560"
"336529","1702"
"336534","35389"
"336536","6309"
"336538","30316"
"336539","2090"
"336540","41360"
"336541","32004"
"336542","34088"
"336543","22247"
"336545","28165"
"336546","6069"
"336547","9611"
"336548","13018"
"336549","33604"
"336550","20267"
"336551","21537"
"336552","42388"
"336554","21709"
"336556","37972"
"336557","2902"
"336558","3496"
"336559","40996"
"336560","29515"
"336561","15310"
"336563","39263"
"336564","1702"
"336568","29515"
"336569","23401"
"336571","38426"
"336574","29515"
"336576","41338"
"336577","22621"
"336583","21037"
"336584","39263"
"336591","11538"
"336592","13018"
"336598","39263"
"336599","25531"
"336600","32043"
"336603","18615"
"336604","11538"
"336606","13018"
"336610","6440"
"336615","34088"
"336616","21037"
"336617","42754"
"336619","13018"
"336620","39643"
"336621","11828"
"336623","1"
"336626","6491"
"336631","11538"
"336636","29515"
"336638","20267"
"336641","33412"
"336645","38426"
"336647","29445"
"336653","17476"
"336656","51"
"336657","36472"
"336659","22656"
"336661","21028"
"336663",""
"336669","3201"
"336673","2936"
"336675","21037"
"336679","30734"
"336680","42371"
"336685","12320"
"336687","5922"
"336689","28527"
"336690","41021"
"336691","27349"
"336692","28169"
"336693","13018"
"336697","28169"
"336698","14966"
"336699","32415"
"336700","2095"
"336702","24443"
"336704","42083"
"336705","41360"
"336707","14316"
"336709","42512"
"336717","11765"
"336718","24181"
"336720","28169"
"336723","33663"
"336727","34088"
"336729","6358"
"336735","9567"
"336736","34088"
"336737","28169"
